median_x,median_y,median_z,len(points),areaXZ,densitatXZ,median_nx,median_ny,median_nz,median_diff,median_m3c2,stdev_nx,stdev_ny,stdev_nz,stdev_diff,stdev_m3c2,c_areaXZ,c_densitatXZ,c_median_nx,c_median_ny,c_median_nz,c_median_diff,c_median_m3c2,c_stdev_nx,c_stdev_ny,c_stdev_nz,c_stdev_diff,c_stdev_m3c2,outliers,outliers_dens,stdev_z_scores,median_z_scores,dispX,dispY,dispZ,significant_change,stdev_Npoints_cloud1,stdev_Npoints_cloud2,stdev_IQR_cloud1,stdev_IQR_cloud2,median_Npoints_cloud1,median_Npoints_cloud2,median_IQR_cloud1,median_IQR_cloud2,c_significant_change,c_stdev_Npoints_cloud1,c_stdev_Npoints_cloud2,c_stdev_IQR_cloud1,c_stdev_IQR_cloud2,c_median_Npoints_cloud1,c_median_Npoints_cloud2,c_median_IQR_cloud1,c_median_IQR_cloud2,label
27.99449921,71.32554626,738.9550781,426,0.100389,4243.509277,-0.5645,0.3052,0.66845,0.11605,0.0187,0.449324,0.2723,0.406778,0.171186,nan,0.010836,39311.59375,-0.52295,0.3408,0.6993,0.08085,0.0049,0.262856,0.274493,0.53898,0.079453,0.017175,5,0.011737,1.001176,-0.434821,-0.01985,0.019001,0.005341,0.985915,5.576441,19.413071,0.006074,0.074308,15,15,0.0014,0.007,0.982143,4.983628,30.014259,0.006758,0.061361,15,11,0.00125,0.00645,0
27.33569908,70.46839905,739.0040894,9681,1.947304,4971.487793,-0.6346,0.521,0.3241,0.1324,0.0024,0.314257,0.226688,0.451014,0.129842,nan,0.216093,44800.21484,-0.6914,0.5069,0.3208,0.1657,0.0061,0.276644,0.225154,0.413885,0.144678,nan,133,0.013738,1.000052,-0.276136,-0.095651,-0.063503,-0.132965,0.995145,7.131983,12.090932,0.013162,0.0281,16,17,0.002,0.0078,0.998008,3.953702,8.235051,0.003112,0.02019,16,15,0.0021,0.00785,0
28.08440018,71.2976532,737.8702393,100,0.012126,8246.588867,-0.85595,0.2675,0.39885,0.06795,0.0027,0.297314,0.119307,0.387076,0.335261,0.010819,0.000703,142345.7813,-0.8613,0.2679,0.3194,0.0679,0.0024,0.193609,0.115302,0.269622,0.372398,0.001605,2,0.02,1.005038,-0.225823,0.0123,-0.018848,0.002655,1,3.43498,18.971481,0.002807,0.042516,18.5,17,0.00175,0.0051,1,3.158715,2.842196,0.002448,0.003025,18,16,0.0021,0.0048,0
28.12190056,71.39600372,738.4818115,244,0.054653,4464.528809,-0.70985,0.353,0.18955,0.2226,0.00505,0.367497,0.23945,0.525615,0.062243,0.016639,0.00559,43649.32422,-0.8974,0.2972,0.062,0.2363,0.0047,0.192883,0.241772,0.411019,0.036342,0.001732,3,0.012295,1.002056,0.080687,-0.01075,0.021854,-0.016052,1,7.066482,10.307375,0.034896,0.044725,17,14,0.0023,0.0088,1,3.197625,4.964436,0.002014,0.004466,18,17,0.0038,0.0085,0
27.87800026,71.46700287,738.3267822,113,0.021645,5220.552734,-0.6297,0.3804,0.4145,0.3338,nan,0.238988,0.209093,0.644536,0.141592,nan,0.002169,52095.86719,-0.6558,0.3936,0.4938,0.2018,0.00305,0.285224,0.234361,0.651229,0.146458,nan,0,0,1.004454,0.24586,-0.0138,-0.000145,-0.013397,0.946903,3.784951,16.566254,0.011077,0.050663,15,10,0.0022,0.0048,0.954545,6.025199,8.494587,0.024583,0.022883,16.5,10.5,0.0028,0.0037,0
27.58349991,70.78099823,738.1132202,444,0.116403,3814.323242,-0.32025,0.49725,0.51845,0.12825,0.0064,0.35103,0.240169,0.603535,0.170544,0.013933,0.010837,40970.67578,-0.4555,0.4968,0.5997,0.1089,0.0059,0.324413,0.23,0.43775,0.068153,0.008928,9,0.02027,1.001128,-0.185873,0.008349,-0.011402,0.028351,1,8.232289,18.462507,0.028095,0.05712,15.5,19,0.0024,0.01265,1,4.881737,24.148699,0.00542,0.065258,16,16,0.0025,0.0108,0
27.28759956,70.63700104,738.0233765,299,0.085013,3517.092529,-0.471,0.6349,0.2008,0.1075,0.0058,0.403331,0.270715,0.47451,0.098407,0.011612,0.008925,33501.55859,-0.20605,0.77855,0.36935,0.1144,0.00565,0.398213,0.232942,0.444992,0.027675,0.0089,9,0.0301,1.001676,-0.241948,-0.003401,0.007153,0.000122,0.996656,4.963287,17.852903,0.003738,0.045663,15,18,0.0032,0.0106,1,4.772094,18.989471,0.002513,0.03413,14,16.5,0.0039,0.0103,0
27.84289932,71.13684845,737.7238159,392,0.065528,5982.146484,-0.6162,0.35685,0.58925,0.08735,0.004,0.301815,0.219012,0.385629,0.137008,0.013314,0.007019,55845,-0.6169,0.3207,0.56815,0.08475,0.0042,0.288373,0.25286,0.402056,0.042949,0.00696,3,0.007653,1.001278,-0.172862,-0.018551,0.013149,0.004791,1,4.168034,15.943743,0.00303,0.051591,16,16,0.00215,0.0067,1,3.192955,9.970457,0.002906,0.031561,17,14,0.0025,0.0072,0
27.87849998,71.36270142,738.6345825,55,0.008142,6755.356445,-0.4135,0.3215,0.5771,0.2299,0.0039,0.676922,0.1779,0.437208,0.138212,nan,0.000385,143029.6563,-0.9316,0.3581,0.0621,0.2501,0.0073,0.728085,0.088607,0.283453,0.097022,nan,0,0,1.009217,-0.234857,-0.00985,-0.005398,-0.005066,0.909091,4.572131,7.87358,0.004391,0.059714,13,6,0.0013,0.0014,0.875,3.50255,0.744024,0.003039,0.00346,15,6,0.0073,0.0079,0
26.9211998,71.3443985,736.4859009,686,0.172293,3981.585449,-0.52275,0.678,-0.0073,0.11185,0.0047,0.345941,0.248284,0.44702,0.125051,nan,0.018527,37027.64063,-0.6181,0.5894,-0.10115,0.0981,0.0052,0.293569,0.221775,0.408952,0.061032,0.010541,5,0.007289,1.00073,-0.246654,0.031251,-0.002903,0.027832,0.988338,5.444091,14.29942,0.024732,0.048713,16,17,0.0031,0.0097,1,5.038616,13.895502,0.029741,0.027681,16,19,0.0034,0.0098,0
28.69379997,71.61450195,739.7044678,144,0.030607,4704.766113,-0.4835,0.4993,0.353,0.0855,0.0062,0.315076,0.253673,0.593708,0.024344,0.017263,0.002281,63131.71094,-0.4661,0.4771,0.5117,0.0759,0.0042,0.360744,0.233888,0.436226,0.014889,0.002369,3,0.020833,1.00349,-0.141668,0.0137,-0.003948,0.013672,0.993056,2.876235,29.615622,0.002579,0.062558,14,19,0.00345,0.0115,1,2.56444,6.441667,0.002716,0.006562,14,17,0.0023,0.0075,0
28.6487999,71.55750275,739.3231201,227,0.037309,6084.318359,-0.3441,0.5364,0.3902,0.0898,0.0061,0.371698,0.221966,0.486922,0.097656,0.014311,0.002973,76341.59375,-0.2706,0.5257,0.3405,0.0808,0.0052,0.341456,0.269798,0.442963,0.045698,0.012956,4,0.017621,1.00221,-0.182652,0.0275,0.005955,-0.014679,0.995595,3.386031,23.72143,0.002782,0.060912,16,21,0.0036,0.0123,1,3.498629,27.43919,0.002886,0.051899,17,19,0.0056,0.0081,0
28.55290031,71.42050171,739.6486206,101,0.026185,3857.154541,-0.2132,0.4972,0.5258,0.1061,0.0148,0.44475,0.235344,0.479154,0.078506,0.010554,0.002792,36173.48438,-0.3778,0.517,0.328,0.1023,0.0103,0.49179,0.230809,0.369711,0.093301,0.006816,4,0.039604,1.004988,-0.211033,0.0158,0.007504,-0.002686,0.990099,4.963909,32.977901,0.004794,0.045317,17,57,0.0042,0.0644,1,2.734112,27.328596,0.002766,0.037423,17,28,0.0048,0.0278,0
28.61294937,72.66404724,739.630127,202,0.033543,6022.061035,-0.4838,0.49475,0.63385,0.1147,0.0053,0.372785,0.196506,0.341947,0.197022,0.020504,0.003601,56098.30859,-0.45415,0.49475,0.5559,0.1115,0.0037,0.251975,0.183297,0.264964,0.179715,0.010537,9,0.044554,1.002484,-0.209681,0.02295,0.01125,-0.00528,0.995049,5.535999,9.537148,0.026259,0.069409,16,19,0.0018,0.01,1,7.558555,7.91002,0.042609,0.014122,17,19,0.0025,0.0062,0
28.8404007,71.83809662,739.4276733,45,0.004996,9007.27832,0.9227,0.0713,-0.2383,0.1714,0.0063,0.075606,0.102616,0.348819,0.024166,nan,0.000425,105894.6016,0.90835,0.08115,-0.36635,0.1724,0.00725,0.085963,0.077505,0.173593,0.009989,0.002178,0,0,1.0113,0.366489,0.00055,0.003544,0.003174,0.977778,3.49285,8.829073,0.002921,0.008414,16,20,0.0025,0.013,1,3.250641,12.722683,0.001655,0.011559,14.5,27,0.00215,0.01835,0
28.57900047,72.35399628,739.248291,59,0.009888,5966.784668,0.9655,0.1922,0.109,0.1134,0.002,0.155566,0.13052,0.277246,0.041354,nan,0,nan,0.7303,0.2752,0.6253,0.1059,0.0006,0.085963,0.077505,0.173593,0.009989,0.002178,1,0.016949,1.008584,-0.151666,-0.02055,-0.004406,0.000122,0.915254,5.115898,4.077063,0.007596,0.003284,16,6,0.0013,0.0022,1,3.250641,12.722683,0.001655,0.011559,11,10,0.0006,0.0007,0
28.52254868,72.7976532,739.3362427,134,0.026646,5028.837891,-0.57445,0.41615,0.5155,0.06925,0.004,0.277687,0.193513,0.389173,0.091013,0.01125,0.002892,46334.57813,-0.4865,0.3974,0.7117,0.0698,0.0019,0.244859,0.179676,0.383734,0.052625,0.004216,3,0.022388,1.003752,-0.304113,0.016049,-0.000351,0.004089,1,3.427701,15.152383,0.017501,0.054025,17,13,0.00215,0.00555,1,2.748475,7.27706,0.002879,0.011966,18,12,0.0013,0.003,0
28.58839989,72.74939728,740.229187,423,0.062151,6805.979492,-0.6341,0.3559,0.6899,0.1537,0.0013,0.330945,0.18197,0.390123,0.053426,nan,0.006564,64441.97656,-0.7179,0.3402,0.6741,0.1489,0.0037,0.31492,0.163575,0.325426,0.031665,nan,6,0.014184,1.001184,0.05458,0.0105,0.037296,-0.003571,0.971631,6.530264,12.354403,0.008369,0.044499,16,15,0.0015,0.0076,0.984925,3.054128,4.715197,0.001511,0.004712,17,14,0.0014,0.0069,0
28.71660042,72.96949768,740.3499146,91,0.011666,7800.470703,-0.4835,0.2939,0.6273,0.0843,0.0035,0.499689,0.172217,0.482153,0.01523,0.006923,0.001012,89924.64844,-0.5579,0.306,-0.0429,0.0743,0.0036,0.277921,0.088808,0.62872,0.012038,0.00723,1,0.010989,1.00554,0.020895,0.01105,0.005699,0.027283,1,4.981406,26.683031,0.00501,0.03359,17,18,0.0036,0.0056,1,8.535872,43.243496,0.008391,0.0423,20,17,0.0065,0.0056,0
27.87199974,70.73629761,739.6682739,213,0.039734,5360.690918,-0.3808,0.5251,0.5383,0.0938,0.0051,0.279651,0.245858,0.52991,0.053603,0.010882,0.003702,57530.38281,-0.453,0.7677,0.2219,0.0859,0.0063,0.211186,0.168397,0.474003,0.025132,0.013272,5,0.023474,1.002356,-0.272964,0.03605,0.030647,-0.002625,1,3.473588,11.010808,0.002768,0.033569,16,14,0.0015,0.008,1,3.258126,14.146984,0.003455,0.045757,15,15,0.0027,0.0074,0
28.26549911,71.23020172,739.9219971,194,0.049991,3880.665039,-0.4318,0.3876,0.63565,0.23245,0.0015,0.339915,0.246426,0.449723,0.093085,nan,0.004313,44985.19141,-0.4371,0.7024,0.5568,0.1948,0.006,0.259956,0.206538,0.234672,0.083241,0.003501,1,0.005155,1.002587,0.181109,-0.00585,-0.010448,-0.014099,0.989691,3.506113,24.177805,0.002853,0.064985,15,16,0.00185,0.00805,1,5.122634,7.139014,0.004034,0.010037,13,17,0.0011,0.0116,0
27.83379936,70.78179932,739.8389282,77,0.013028,5910.26709,-0.6782,0.597,-0.2831,0.0967,0.0083,0.211757,0.125188,0.387954,0.050503,0.018658,0.000778,98970.90625,-0.78235,0.60495,-0.1581,0.09655,0.008,0.070915,0.045674,0.115864,0.016402,0.002961,1,0.012987,1.006557,-0.208755,-0.030201,0.015751,-0.003021,1,3.662122,21.458508,0.002101,0.068346,17,28,0.0013,0.0218,1,3.196839,16.09194,0.000455,0.012441,18.5,31,0.0009,0.02345,0
28.45820045,71.24250031,740.5189819,251,0.066179,3792.743408,-0.1364,0.7031,0.1888,0.1346,0.0051,0.40611,0.286554,0.574086,0.090328,0.011541,0.006913,36306.47656,-0.0907,0.8197,0.40325,0.16165,0.0071,0.365866,0.250191,0.45804,0.175055,0.010292,4,0.015936,1.001998,-0.175653,-0.0132,0.013397,-0.010468,1,3.751534,20.494787,0.003602,0.039251,15,15,0.0035,0.0075,1,4.007605,23.118855,0.005471,0.034264,17,15,0.0042,0.0118,0
27.87220001,70.93019867,740.2756958,94,0.014411,6522.973633,-0.5469,0.4704,-0.3091,0.1122,0.00525,0.361304,0.294304,0.467083,0.046562,nan,0.000893,105297,0.0342,0.9088,-0.313,0.20115,0.0039,0.321807,0.213263,0.401209,0.071025,0.009047,0,0,1.005362,-0.110923,-0.0203,-0.007401,-0.011078,0.978723,4.961669,13.860752,0.004764,0.06217,15,18,0.0055,0.00725,1,2.391589,8.391915,0.002073,0.027747,15,14,0.004,0.0056,0
28.1508007,71.06279755,740.1104126,73,0.018929,3856.467773,-0.3064,0.6119,0.587,0.0724,0.0029,0.41874,0.195204,0.219653,0.040972,0.008173,0.001666,43820.88672,-0.3319,0.6593,0.6907,0.0721,0.002,0.173901,0.113551,0.06519,0.00333,0.000807,1,0.013699,1.00692,-0.289694,0.0001,-0.015003,0.00943,1,4.378671,17.157343,0.002012,0.028041,12,14,0.0014,0.0045,1,2.724185,3.859286,0.000628,0.001874,13,11,0.0012,0.0032,0
27.78559875,70.81199646,740.3952637,48,0.007785,6165.941406,-0.5228,0.7808,0.2148,0.127,0.00465,0.346578,0.305267,0.288071,0.02773,0.010914,0.00032,149978.8281,-0.5338,0.7889,0.2247,0.1269,0.0028,0.446525,0.334638,0.303331,0.027831,0.007838,0,0,1.010582,0.408631,0.01025,0.012199,0.014038,1,2.728559,16.333609,0.002617,0.042284,12,11,0.00095,0.0078,1,1.224745,3.781534,0.003068,0.014455,14,6,0.0008,0.0031,0
27.76025009,70.75445557,740.0532837,62,0.011491,5395.65332,-0.34335,0.7572,-0.05845,0.09665,0.00595,0.371059,0.339573,0.518494,0.030101,0.012476,0.000659,94124.89063,-0.1154,0.8253,-0.2862,0.0871,0.0075,0.313259,0.332515,0.402093,0.023303,0.003593,0,0,1.008163,-0.170542,-0.0133,0.000504,-0.007721,0.983871,2.709688,22.241695,0.002638,0.060378,14,16,0.00435,0.01095,1,2.006932,9.29755,0.002361,0.012113,14,16,0.0045,0.0137,0
27.79430008,70.85119629,740.1900024,57,0.014205,4012.754395,-0.4295,0.5328,0.1053,0.0759,0.0044,0.280987,0.280331,0.623405,0.050816,nan,0.000704,80952.97656,-0.3933,0.8597,-0.468,0.1027,0.0035,0.169572,0.333737,0.304392,0.049527,0.001124,0,0,1.008889,-0.545598,-0.014649,-0.003506,0.032104,0.947368,3.56105,11.986783,0.003898,0.020046,16,16,0.0034,0.0082,1,2.387467,6.14817,0.001806,0.003332,16,16,0.0051,0.002,0
28.88319969,71.57569885,740.7402954,79,0.02267,3484.739502,-0.4439,0.6347,0.0665,0.0851,0.0067,0.295409,0.232752,0.536534,0.206699,0.017511,0.00151,52306.98047,-0.33265,0.6186,-0.3712,0.0725,0.00615,0.218715,0.141616,0.574441,0.017972,0.003533,2,0.025316,1.00639,-0.164808,-0.0024,-0.01075,0.006317,0.987342,3.572452,12.329723,0.002899,0.050473,15,16,0.0034,0.0113,1,3.552144,10.24637,0.002084,0.011326,14,16,0.00225,0.01125,0
28.80080032,73.13659668,740.2996216,53,0.004635,11434.59668,-0.4683,0.6658,0.567,0.0854,0.0072,0.120094,0.108153,0.428375,0.029714,0.008287,0.000346,152977.7969,-0.399,0.6439,0.63525,0.06345,0.00265,0.122917,0.117424,0.166313,0.023922,0.003343,0,0,1.00957,-0.245395,-0.000549,-0.01535,0.004974,1,2.127299,23.017473,0.002115,0.040593,13,25,0.0015,0.0162,1,1.637473,11.580583,0.00166,0.011908,13,19.5,0.0014,0.00555,0
28.1909008,71.04570007,741.397583,49,0.005597,8754.03125,-0.3424,0.459,-0.2096,0.0779,0.0052,0.325334,0.259589,0.612612,0.009975,0.002544,0.000381,128623.5078,-0.1899,0.8804,-0.3555,0.0717,0.0068,0.327355,0.149194,0.366938,0.00869,0.001626,0,0,1.010363,0.103359,-0.002699,-0.006001,0.001801,1,4.03387,8.061678,0.002996,0.009781,15,17,0.0044,0.0073,1,3.646916,6.09918,0.001794,0.006075,21,21,0.0087,0.0117,0
26.39640045,69.77259827,737.9376221,61,0.013032,4680.725586,-0.5311,0.5155,0.0164,0.068,0.0051,0.312,0.222004,0.540471,0.030393,0.011258,0.001034,58983.50781,-0.6112,0.5386,-0.1916,0.0797,0.0061,0.295319,0.264762,0.296474,0.00912,0.002418,1,0.016393,1.008299,-0.350953,0.010201,-0.009605,0.017059,1,4.441176,10.545297,0.002486,0.049734,16,17,0.0058,0.0075,1,3.299351,8.139849,0.001395,0.009524,16,17,0.0065,0.0112,0
26.74780083,69.89279938,738.579895,71,0.001221,58170.17969,-0.7892,0.1863,0.5206,0.0684,0.0035,0.10287,0.167581,0.297844,0.004819,0.001893,0.000072,983321.25,-0.7455,0.1332,0.5497,0.0712,0.0039,0.109425,0.139679,0.325237,0.005416,0.002824,0,0,1.007118,0.166004,0.002651,-0.018051,0.010162,1,2.221443,4.912924,0.000642,0.005006,17,16,0.0014,0.0065,1,2.385563,5.095452,0.000826,0.006578,18,16,0.0015,0.0074,0
22.6746006,68.23719788,738.2700195,203,0.043633,4652.466797,-0.1127,0.6431,0.3849,0.0982,0.0063,0.442552,0.28587,0.468721,0.055199,0.009056,0.004305,47159.82422,-0.11885,0.6684,0.44575,0.0932,0.00685,0.434298,0.232774,0.364966,0.022025,0.003261,3,0.014778,1.002472,-0.155845,0.03085,-0.006401,0.019043,1,6.273245,20.255186,0.012519,0.03527,13,15,0.0028,0.0111,1,4.860242,5.296768,0.003256,0.007749,11,15,0.0024,0.01315,0
26.82259941,69.25319672,742.6422119,485,0.091975,5273.186035,-0.3738,0.5056,0.6396,0.1435,0.0721,0.250607,0.175369,0.3258,0.048968,nan,0.009142,53050.6875,-0.36215,0.5332,0.64505,0.1638,0.0015,0.231976,0.160956,0.190957,0.031679,nan,5,0.010309,1.001032,-0.016784,-0.021851,0.030247,0.002106,0.964948,4.238299,10.380579,0.013709,0.034023,15,13,0.0011,0.0072,0.990099,4.507729,5.631547,0.006754,0.006536,15.5,12,0.0011,0.0049,0
26.77739906,69.0279007,742.809021,141,0.041951,3361.0896,-0.3691,0.621,-0.0409,0.0819,0.008,0.433503,0.253952,0.558499,0.045154,0.010303,0.003393,41551.97266,-0.2546,0.6389,0.3676,0.0932,0.0103,0.353651,0.237941,0.514817,0.023956,0.012575,4,0.028369,1.003565,-0.315585,-0.00555,0.019203,0.042419,1,4.001633,15.503587,0.003545,0.035787,16,21,0.0037,0.0192,1,2.828427,14.793016,0.003061,0.041583,17,20,0.0037,0.0223,0
26.47589874,69.25595093,741.6907959,74,0.013317,5556.990234,-0.5052,0.7217,0.39445,0.23415,0.0032,0.487307,0.248733,0.3248,0.175775,0.015676,0.000935,79112.89844,-0.4974,0.7135,0.3905,0.249,0.0042,0.320016,0.253802,0.559791,0.33845,0.016559,3,0.040541,1.006826,-0.013445,0.01545,-0.02,-0.022705,1,2.624219,62.853886,0.000648,0.131854,11,15,0.0008,0.0061,1,1.88776,85.767548,0.000971,0.155463,11,19,0.0009,0.0084,0
27.19099998,70.2009964,741.7944946,57,0.012722,4480.350098,0.9056,0.1578,0.1488,0.1157,0.0073,0.179424,0.132138,0.407573,0.02893,0.011016,0.000787,72452.02344,0.9306,0.20735,0.0779,0.11865,0.00585,0.080979,0.113034,0.395643,0.019799,0.002955,0,0,1.008889,0.072868,0.00635,-0.003754,-0.003906,1,8.258663,6.937015,0.027329,0.020059,15,20,0.0021,0.0158,1,1.491735,9.151953,0.001636,0.009257,15,22.5,0.002,0.01385,0
26.83345032,69.64349365,741.9016113,140,0.017319,8083.572266,0.52185,0.2252,0.8498,0.09245,0.0052,0.304782,0.118272,0.467382,0.03152,0.033534,0.001742,80353.625,0.7434,0.2366,0.5723,0.1065,0.0049,0.321642,0.120477,0.476129,0.020587,0.006769,0,0,1.003591,-0.197136,-0.002951,-0.00795,-0.003143,0.957143,3.926842,15.390396,0.003286,0.110954,15,18,0.0021,0.00985,1,3.817399,8.556761,0.002783,0.026983,16,14,0.0029,0.0076,0
26.38949966,69.12249756,742.2910156,71,0.005409,13127.1084,-0.4434,0.4317,0.7762,0.0858,nan,0.122352,0.125204,0.136342,0.007255,nan,0.000441,161120.4844,-0.4394,0.3664,0.82385,0.08235,0.0022,0.057531,0.037636,0.013423,0.004786,0.000238,0,0,1.007118,0.361301,-0.0009,-0.008301,0.025116,0.915493,3.161641,5.986571,0.001225,0.005614,16,16,0.0011,0.0042,1,3.535534,1.414214,0.00065,0.00105,16.5,17,0.00075,0.0047,0
26.78499985,69.49729919,742.2813721,57,0.001967,28971.71094,-0.7859,0.5045,0.3435,0.069,0.0029,0.120972,0.143252,0.230371,0.005051,nan,0.000002,26799468,-0.7338,0.4688,0.47355,0.0671,0.0024,0.117804,0.138169,0.04575,0.00198,0.00099,0,0,1.008889,-0.051512,0,-0.005501,0.021027,0.947368,1.851302,6.423787,0.000873,0.005231,17,16,0.0017,0.006,1,2.828427,5.656854,0.000778,0.002687,18,17,0.00185,0.0049,0
27.00230026,69.86465454,739.2775269,168,0.017452,9626.177734,-0.6855,0.45,0.06405,0.07675,0.0045,0.332461,0.221429,0.447175,0.046392,0.00261,0.000441,380885.7188,-0.63375,0.59865,0.5764,0.07415,0.0047,0.066065,0.064535,0.303068,0.009639,0.002885,7,0.041667,1.00299,-0.222233,0.02585,0.006302,-0.01535,1,2.705794,5.818015,0.002197,0.007293,16,17,0.0024,0.00865,1,1.505941,3.535534,0.001163,0.006843,16,15,0.0022,0.00875,0
26.63500023,69.5007019,739.7780762,158,0.033187,4760.873047,-0.46305,0.4238,0.406,0.1022,0.00565,0.453791,0.273267,0.596023,0.0346,0.011291,0.003367,46922.70313,-0.5125,0.5789,0.0074,0.0908,0.0058,0.430733,0.296957,0.553615,0.027596,0.01439,1,0.006329,1.00318,-0.200535,-0.004849,-0.000252,0.015991,1,4.889919,56.435543,0.004136,0.091425,16,23.5,0.00245,0.0123,1,6.049985,25.295252,0.006075,0.058907,17,22,0.0053,0.0106,0
26.7003994,68.81230164,743.3148193,117,0.021221,5513.418457,-0.6157,0.7379,0.0734,0.07,0.004,0.257122,0.226999,0.288864,0.00726,0.001718,0.00211,55448.40625,-0.2664,0.82905,0.4436,0.07425,0.0041,0.21868,0.072168,0.188615,0.00777,0.001425,0,0,1.004301,-0.152286,-0.01875,-0.033298,-0.02243,1,2.329446,5.827855,0.00115,0.005406,14,17,0.0023,0.0069,1,1.721191,5.101879,0.000897,0.004492,11,19,0.0015,0.0084,0
26.87770081,69.1167984,743.1511841,285,0.070532,4040.716064,-0.6974,0.5768,0.2364,0.1284,nan,0.411403,0.274779,0.249806,0.053274,nan,0.005772,49374.05469,-0.7785,0.4882,0.36835,0.13445,0.004,0.26433,0.224418,0.292675,0.053076,nan,0,0,1.001759,-0.21143,-0.042699,0.019447,-0.01532,0.957895,4.854078,9.437121,0.00365,0.016128,16,13,0.0024,0.0091,0.941176,5.142568,6.159285,0.004455,0.005808,16,11.5,0.0026,0.0048,0
26.93029976,69.09539795,742.991333,146,0.032552,4485.128418,-0.3868,0.7078,-0.01575,0.10385,0.0063,0.426758,0.267614,0.481657,0.047899,0.006206,0.00315,46352.23047,-0.4901,0.6893,0.4957,0.0734,0.0051,0.349046,0.218727,0.409842,0.029737,0.006836,2,0.013699,1.003442,-0.2924,0.01755,-0.037003,0.029236,1,3.848924,12.764848,0.003401,0.021643,15.5,15,0.0039,0.00945,1,3.345278,13.795618,0.002868,0.024031,14,15,0.0025,0.0072,0
26.15179825,68.51255035,743.6322632,2650,0.728041,3639.906982,-0.46745,0.62685,0.41155,0.14935,0.0117,0.408031,0.248879,0.462106,0.099552,nan,0.070568,37552.39453,-0.31325,0.636,0.42345,0.25495,0.0046,0.408374,0.239236,0.514082,0.102371,nan,8,0.003019,1.000189,-0.334504,-0.065451,0.015602,-0.073242,0.986792,4.731614,10.989556,0.010251,0.023442,15,15,0.0016,0.0098,0.979933,7.071414,13.497928,0.006917,0.02251,16,16,0.0017,0.011,0
26.45549965,68.68979645,743.2838745,313,0.052843,5923.236816,-0.3613,0.8011,-0.1815,0.0862,0.0046,0.317773,0.154257,0.408873,0.054758,0.004488,0.005701,54906.00391,-0.3782,0.84765,-0.15385,0.09325,0.0044,0.265887,0.092123,0.36137,0.021247,0.001891,5,0.015974,1.001601,-0.168533,-0.027101,0.028545,-0.013611,1,3.15668,9.46805,0.001598,0.012265,15,15,0.0017,0.0081,1,2.670059,5.448659,0.001789,0.00498,14.5,16,0.00185,0.0086,0
25.94205093,68.52009583,742.9948731,114,0.009462,12048.64746,-0.04475,0.8921,0.3762,0.06945,0.0032,0.1794,0.06255,0.336478,0.006324,0.002154,0.000684,166599.8438,-0.0549,0.8395,0.5342,0.0717,0.0021,0.077566,0.046168,0.394523,0.007157,0.002485,0,0,1.004415,-0.132218,-0.0016,0.000999,0.011444,1,2.170947,3.519943,0.000674,0.005083,11,12,0.0011,0.0054,1,2.660249,3.228479,0.000831,0.005293,11,11,0.0008,0.0035,0
25.76720047,68.42220306,743.2352295,82,0.018237,4496.320313,-0.23915,0.84535,0.19585,0.0806,0.005,0.293317,0.23391,0.503426,0.020762,0.002087,0.001189,68976.50781,-0.35205,0.8637,-0.0592,0.0808,0.00475,0.289531,0.145432,0.358608,0.009024,0.001333,0,0,1.006154,-0.228417,-0.006249,0.020603,0.012573,1,3.066364,6.376995,0.00297,0.006722,14,17,0.0055,0.0088,1,3.203928,3.977208,0.003032,0.005103,15.5,15.5,0.0057,0.0067,0
25.59609985,68.60009766,744.1715088,141,0.018139,7773.501953,-0.6761,0.4637,0.2888,0.1058,0.0032,0.716815,0.290918,0.237341,0.215925,nan,0.001873,75263.17188,-0.6735,0.5296,0.26855,0.0982,0.0048,0.772851,0.286022,0.255565,0.159017,0.008912,0,0,1.003565,-0.520654,0.0012,0.016598,0.022064,0.992908,8.035029,6.340691,0.035911,0.013765,15,18,0.0018,0.007,1,12.386488,4.276772,0.035756,0.005204,13,17,0.002,0.007,0
25.12734985,68.11419678,744.2979126,256,0.04554,5621.390137,-0.42275,0.5895,0.1228,0.13915,0.00565,0.283229,0.272873,0.587848,0.093418,0.011092,0.00458,55894.48828,-0.2166,0.7461,-0.0773,0.1393,0.00475,0.320132,0.288389,0.474511,0.076759,0.010376,3,0.011719,1.001959,-0.305518,-0.019151,0.028,-0.004242,1,4.584227,14.786716,0.003513,0.03518,15,17,0.002,0.01055,1,6.952621,10.279122,0.005616,0.02891,16,15,0.00215,0.0076,0
25.26079941,68.04194641,744.0571289,60,0.014405,4165.078125,-0.3535,0.4217,0.7199,0.09265,0.0057,0.307397,0.242406,0.606187,0.025678,0.020536,0.00086,69784.78125,-0.56565,0.38695,0.7488,0.0845,0.00195,0.105017,0.158901,0.210729,0.018009,0.0021,0,0,1.008439,-0.271632,-0.00405,-0.012798,0.000519,1,4.431653,15.1625,0.002975,0.047103,16,16,0.0014,0.00815,1,1.964555,4.574725,0.000966,0.005806,16,15.5,0.0014,0.0038,0
